0073540;Picnic at Hanging Rock;1975;Drama|Mystery
0120321;Smoke Signals;1998;Comedy|Drama
0118789;"Buffalo '66";1998;Comedy|Crime|Drama|Romance
0120591;Armageddon;1998;Action|Adventure|Sci-Fi|Thriller
0122151;Lethal Weapon 4;1998;Action|Crime|Thriller
0123987;Madeline;1998;Comedy|Family
0122718;Small Soldiers;1998;Action|Adventure|Comedy|Family|Sci-Fi
0138704;Pi;1998;Drama|Horror|Mystery|Sci-Fi|Thriller
0140688;Whatever;1998;Drama
0129387;"There's Something About Mary";1998;Comedy|Romance
0052077;Plan 9 from Outer Space;1959;Horror|Sci-Fi
0019729;The Broadway Melody;1929;Drama|Musical|Romance
0020629;All Quiet on the Western Front;1930;Drama|War
0021746;Cimarron;1931;Drama|Western
0022958;Grand Hotel;1932;Drama|Romance
0026752;Mutiny on the Bounty;1935;Adventure|Biography|Drama|History|Romance
0027698;The Great Ziegfeld;1936;Biography|Drama|Musical|Romance
0029146;The Life of Emile Zola;1937;Biography|Drama
0030993;"You Can't Take It with You";1938;Comedy|Drama|Romance
0035093;Mrs. Miniver;1942;Drama|Romance|War
0036872;Going My Way;1944;Comedy|Drama|Music|Musical
0037884;The Lost Weekend;1945;Drama|Film-Noir
0036868;The Best Years of Our Lives;1946;Drama|Romance|War
0039416;"Gentleman's Agreement";1947;Drama|Romance
0040416;Hamlet;1948;Drama
0041113;"All the King's Men";1949;Drama|Film-Noir
0045793;From Here to Eternity;1953;Drama|Romance|War
0047296;On the Waterfront;1954;Crime|Drama|Thriller
0048356;Marty;1955;Drama|Romance
0055614;West Side Story;1961;Crime|Drama|Musical|Romance
0057590;Tom Jones;1963;Adventure|Comedy|History
0060665;A Man for All Seasons;1966;Biography|Drama|History
0061811;In the Heat of the Night;1967;Crime|Drama|Mystery|Thriller
0063385;Oliver!;1968;Drama|Family|Musical
0064665;Midnight Cowboy;1969;Drama
0067116;The French Connection;1971;Action|Crime|Drama|Thriller
0075148;Rocky;1976;Drama|Sport
0079417;Kramer vs. Kramer;1979;Drama
0081283;Ordinary People;1980;Drama
0082158;Chariots of Fire;1981;Biography|Drama|Sport
0086425;Terms of Endearment;1983;Comedy|Drama
0089755;Out of Africa;1985;Biography|Drama|Romance
0093389;The Last Emperor;1987;Biography|Drama|History
0095953;Rain Man;1988;Drama
0097239;Driving Miss Daisy;1989;Drama
0065063;Take the Money and Run;1969;Comedy|Crime
0067309;Klute;1971;Crime|Mystery|Thriller
0087995;Repo Man;1984;Comedy|Crime|Sci-Fi|Thriller
0100142;Metropolitan;1990;Comedy|Drama|Romance
0091369;Labyrinth;1986;Adventure|Family|Fantasy|Musical
0088847;The Breakfast Club;1985;Comedy|Drama
0089686;"A Nightmare on Elm Street 2: Freddy's Revenge";1985;Horror
0093629;A Nightmare on Elm Street 3: Dream Warriors;1987;Fantasy|Horror
0095742;A Nightmare on Elm Street 4: The Dream Master;1988;Horror
0097981;A Nightmare on Elm Street 5: The Dream Child;1989;Fantasy|Horror
0101917;"Freddy's Dead: The Final Nightmare";1991;Fantasy|Horror
0080761;Friday the 13th;1980;Horror|Mystery|Thriller
0082418;Friday the 13th Part 2;1981;Horror|Mystery|Thriller
0083972;Friday the 13th Part III;1982;Horror|Thriller
0087298;Friday the 13th: The Final Chapter;1984;Horror|Thriller
0089173;Friday the 13th: A New Beginning;1985;Horror|Mystery|Thriller
0091080;Friday the 13th Part VI: Jason Lives;1986;Horror|Thriller
0095179;Friday the 13th Part VII: The New Blood;1988;Horror|Thriller
0097388;Friday the 13th Part VIII: Jason Takes Manhattan;1989;Adventure|Horror|Thriller
0077651;Halloween;1978;Horror|Thriller
0082495;Halloween II;1981;Horror
0085636;Halloween III: Season of the Witch;1982;Horror|Mystery|Sci-Fi
0095271;Halloween 4: The Return of Michael Myers;1988;Horror|Thriller
0097474;Halloween 5: The Revenge of Michael Myers;1989;Horror|Thriller
0081383;Prom Night;1980;Horror|Thriller
0105179;Prom Night IV: Deliver Us from Evil;1991;Horror|Thriller
0094862;"Child's Play";1988;Horror|Thriller
0099253;"Child's Play 2";1990;Horror|Thriller
0103956;"Child's Play 3";1991;Horror|Thriller
0084516;Poltergeist;1982;Horror|Thriller
0091778;Poltergeist II: The Other Side;1986;Horror
0095889;Poltergeist III;1988;Horror|Thriller
0070047;The Exorcist;1973;Horror
0076009;Exorcist II: The Heretic;1977;Horror
0099528;The Exorcist III;1990;Drama|Horror|Mystery
0093409;Lethal Weapon;1987;Action|Crime|Thriller
0097733;Lethal Weapon 2;1989;Action|Crime|Thriller
0104714;Lethal Weapon 3;1992;Action|Crime|Thriller
0087363;Gremlins;1984;Comedy|Fantasy|Horror
0099700;Gremlins 2: The New Batch;1990;Comedy|Fantasy|Horror
0089218;The Goonies;1985;Adventure|Comedy|Family
0120746;The Mask of Zorro;1998;Action|Adventure|Comedy|Romance|Thriller|Western
0119910;Polish Wedding;1998;Comedy|Drama|Romance
0117898;This World, Then the Fireworks;1997;Crime|Drama|Thriller
0070723;Soylent Green;1973;Crime|Mystery|Sci-Fi|Thriller
0017136;Metropolis;1927;Drama|Sci-Fi
0096874;Back to the Future Part II;1989;Adventure|Comedy|Sci-Fi
0099088;Back to the Future Part III;1990;Adventure|Comedy|Sci-Fi|Western
0069113;The Poseidon Adventure;1972;Action|Adventure|Drama|Thriller
0076054;Freaky Friday;1976;Comedy|Family|Fantasy
0054594;The Absent Minded Professor;1961;Comedy|Family|Sci-Fi|Sport
0078790;The Apple Dumpling Gang Rides Again;1979;Comedy|Family|Western
0054649;Babes in Toyland;1961;Comedy|Family|Fantasy|Musical|Romance
0034492;Bambi;1942;Animation|Drama|Family
0047478;Seven Samurai;1954;Adventure|Drama
0094947;Dangerous Liaisons;1988;Drama|Romance
0087182;Dune;1984;Action|Adventure|Sci-Fi
0095497;The Last Temptation of Christ;1988;Drama
0099674;The Godfather: Part III;1990;Crime|Drama
0102757;The Rapture;1991;Drama|Mystery
0119558;Lolita;1997;Drama|Romance
0134619;Disturbing Behavior;1998;Horror|Mystery|Sci-Fi|Thriller
0120741;Mafia!;1998;Comedy|Crime
0120815;Saving Private Ryan;1998;Drama|War
0066811;The Barefoot Executive;1971;Family|Comedy
0088814;The Black Cauldron;1985;Animation|Action|Adventure|Family|Fantasy|Horror
0078869;The Black Hole;1979;Action|Sci-Fi
0062737;"Blackbeard's Ghost";1968;Comedy|Family|Fantasy
0109287;Blank Check;1994;Comedy|Crime|Family
0075807;Candleshoe;1977;Adventure|Comedy|Drama|Family
0077305;The Cat from Outer Space;1978;Comedy|Family|Sci-Fi
0065566;The Computer Wore Tennis Shoes;1969;Comedy|Family|Sci-Fi
0082199;Condorman;1981;Action|Adventure|Comedy|Drama|Family|Romance
0109520;D2: The Mighty Ducks;1994;Comedy|Drama|Family|Sport
0052722;"Darby O'Gill and the Little People";1959;Adventure|Family|Fantasy|Romance
0082263;The Devil and Max Devlin;1981;Comedy|Family|Fantasy
0091059;Flight of the Navigator;1986;Adventure|Family|Sci-Fi
0091149;The Great Mouse Detective;1986;Animation|Adventure|Family|Musical|Mystery
0080861;Herbie Goes Bananas;1980;Adventure|Comedy|Family|Fantasy
0076137;Herbie Goes to Monte Carlo;1977;Action|Adventure|Comedy|Family|Romance
0107120;Hocus Pocus;1993;Comedy|Family|Fantasy
0104437;Honey I Blew Up the Kid;1992;Adventure|Comedy|Family|Romance|Sci-Fi
0097523;Honey, I Shrunk the Kids;1989;Adventure|Comedy|Family|Sci-Fi
0077698;Hot Lead and Cold Feet;1978;Action|Comedy|Family|Western
0056095;In Search of the Castaways;1962;Adventure|Family|Fantasy
0057180;The Incredible Journey;1963;Adventure|Drama|Family
0120768;The Negotiator;1998;Action|Crime|Drama|Mystery|Thriller
0120783;The Parent Trap;1998;Adventure|Comedy|Drama|Family|Romance
0131857;BASEketball;1998;Comedy|Sport
0098213;Roger & Me;1989;Documentary
0089853;The Purple Rose of Cairo;1985;Comedy|Fantasy|Romance
0039689;Out of the Past;1947;Crime|Drama|Film-Noir|Romance|Thriller
0059113;Doctor Zhivago;1965;Drama|Romance|War
0083922;Fanny and Alexander;1982;Drama
0090203;The Trip to Bountiful;1985;Drama
0086423;Tender Mercies;1983;Drama|Music
0106273;And the Band Played On;1993;Drama|History
0096734;"The 'Burbs";1989;Comedy|Mystery|Thriller
0089126;Fandango;1985;Comedy|Drama
0071910;The Night Porter;1974;Drama
0082736;Mephisto;1981;Drama
0090756;Blue Velvet;1986;Drama|Mystery|Thriller
0089385;The Journey of Natty Gann;1985;Family|Adventure
0061852;The Jungle Book;1967;Animation|Adventure|Family|Musical
0048280;Lady and the Tramp;1955;Animation|Adventure|Comedy|Drama|Family|Romance
0097757;The Little Mermaid;1989;Animation|Family|Fantasy|Musical|Romance
0104868;The Mighty Ducks;1992;Comedy|Drama|Family|Sport
0104940;The Muppet Christmas Carol;1992;Comedy|Drama|Family|Fantasy|Musical
0104990;Newsies;1992;Drama|Family|History|Musical
0055254;101 Dalmatians;1961;Animation|Adventure|Comedy|Family
0046183;Peter Pan;1953;Animation|Adventure|Family|Fantasy|Musical
0081353;Popeye;1980;Adventure|Comedy|Family|Fantasy|Musical|Romance
0100477;The Rescuers Down Under;1990;Animation|Adventure|Crime|Drama|Family|Fantasy|Mystery
0076618;The Rescuers;1977;Animation|Adventure|Comedy|Family|Fantasy
0078158;Return from Witch Mountain;1978;Family|Adventure|Sci-Fi|Fantasy
0107952;Aladdin and the Return of Jafar;1994;Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
0089908;Return to Oz;1985;Adventure|Family|Fantasy|Horror|Mystery
0102803;The Rocketeer;1991;Action|Adventure|Family|Sci-Fi
0075200;The Shaggy D.A.;1976;Comedy|Family|Fantasy
0053285;Sleeping Beauty;1959;Animation|Family|Fantasy|Musical|Romance
0086336;Something Wicked This Way Comes;1983;Fantasy|Mystery|Thriller
0057518;Son of Flubber;1963;Comedy|Sci-Fi|Family
0038969;Song of the South;1946;Animation|Comedy|Family|Fantasy|Musical
0088161;Splash;1984;Comedy|Fantasy|Romance
0019422;Steamboat Willie;1928;Animation|Short|Comedy|Family|Musical
0111359;Tall Tale;1995;Adventure|Family|Fantasy|Western
0084783;Tex;1982;Drama
0084827;TRON;1982;Action|Adventure|Sci-Fi
0108265;Swing Kids;1993;Drama|Music
0120694;Halloween H20: 20 Years Later;1998;Horror|Thriller
0102250;L.A. Story;1991;Comedy|Drama|Fantasy|Romance
0079367;The Jerk;1979;Comedy
0083798;"Dead Men Don't Wear Plaid";1982;Comedy|Crime|Mystery|Thriller
0085894;The Man with Two Brains;1983;Comedy|Romance|Sci-Fi
0101969;Grand Canyon;1991;Crime|Drama
0086066;The Outsiders;1983;Crime|Drama
0087469;Indiana Jones and the Temple of Doom;1984;Action|Adventure
0077869;The Lord of the Rings;1978;Animation|Adventure|Fantasy
0087803;1984;1984;Drama|Sci-Fi
0085407;The Dead Zone;1983;Drama|Horror|Sci-Fi|Thriller
0091499;Maximum Overdrive;1986;Action|Comedy|Horror|Sci-Fi
0107665;Needful Things;1993;Crime|Drama|Fantasy|Horror|Thriller
0085382;Cujo;1983;Horror|Thriller
0087050;Children of the Corn;1984;Horror|Thriller
0096787;All Dogs Go to Heaven;1989;Animation|Comedy|Drama|Family|Fantasy|Musical
0101272;The Addams Family;1991;Comedy|Fantasy
0120631;Ever After: A Cinderella Story;1998;Comedy|Drama|Romance
0120832;Snake Eyes;1998;Crime|Mystery|Thriller
0080388;Atlantic City;1980;Crime|Drama|Romance
0077711;Autumn Sonata;1978;Drama|Music
0061184;"Who's Afraid of Virginia Woolf?";1966;Drama
0092513;Adventures in Babysitting;1987;Adventure|Comedy|Crime|Romance
0090305;Weird Science;1985;Comedy|Romance|Sci-Fi
0061584;Doctor Dolittle;1967;Adventure|Comedy|Family|Fantasy|Musical|Romance
0057372;The Nutty Professor;1963;Comedy|Romance|Sci-Fi
0070016;"Charlotte's Web";1973;Animation|Family|Musical
0078480;Watership Down;1978;Animation|Adventure|Drama|Thriller
0084649;The Secret of NIMH;1982;Animation|Adventure|Drama|Family|Fantasy|Sci-Fi|Thriller
0083791;The Dark Crystal;1982;Adventure|Family|Fantasy
0090633;An American Tail;1986;Animation|Adventure|Comedy|Drama|Family|Musical
0101329;An American Tail: Fievel Goes West;1991;Animation|Adventure|Family|Musical|Western
0089469;Legend;1985;Adventure|Fantasy|Romance
0088128;Sixteen Candles;1984;Comedy|Romance
0091790;Pretty in Pink;1986;Comedy|Drama|Romance
0090060;"St. Elmo's Fire";1985;Drama|Romance
0090848;The Clan of the Cave Bear;1986;Adventure|Drama|Fantasy
0091223;House;1985;Comedy|Fantasy|Horror
0093220;House II: The Second Story;1987;Comedy|Fantasy|Horror
0080801;The Gods Must Be Crazy;1980;Comedy
0097443;The Gods Must Be Crazy II;1989;Comedy
0140796;Air Bud: Golden Receiver;1998;Comedy|Family|Sport
0118661;The Avengers;1998;Action|Adventure|Sci-Fi|Thriller
0120703;How Stella Got Her Groove Back;1998;Comedy|Drama|Romance
0120831;Slums of Beverly Hills;1998;Comedy|Drama
0133413;The Best Man;1997;Comedy|Drama
0099763;Henry: Portrait of a Serial Killer;1986;Biography|Crime|Drama|Horror|Thriller
0063522;"Rosemary's Baby";1968;Drama|Horror
0088323;The NeverEnding Story;1984;Adventure|Drama|Family|Fantasy
0100240;The NeverEnding Story II: The Next Chapter;1990;Adventure|Drama|Family|Fantasy
0080391;Attack of the Killer Tomatoes!;1978;Adventure|Comedy|Horror|Musical|Sci-Fi
0094077;Surf Nazis Must Die;1987;Action|Comedy|Drama|Horror
0119517;Your Friends & Neighbors;1998;Comedy|Drama|Romance
0124595;Return to Paradise;1998;Drama|Romance|Thriller
0120611;Blade;1998;Action|Horror|Sci-Fi
0118301;Dead Man on Campus;1998;Comedy
0120901;Wrongfully Accused;1998;Action|Comedy|Thriller
0119778;Next Stop Wonderland;1998;Comedy|Drama|Romance
0120692;All I Wanna Do;1998;Comedy
0094721;Beetlejuice;1988;Comedy|Fantasy
0119033;Déjà Vu;1997;Drama|Romance
0040746;Rope;1948;Crime|Drama|Mystery|Thriller
0074512;Family Plot;1976;Comedy|Thriller
0068611;Frenzy;1972;Thriller
0065112;Topaz;1969;Drama|Thriller
0061107;Torn Curtain;1966;Thriller
0058329;Marnie;1964;Crime|Drama|Mystery|Romance|Thriller
0051207;The Wrong Man;1956;Drama|Film-Noir
0049470;The Man Who Knew Too Much;1956;Drama|Thriller
0048750;The Trouble with Harry;1955;Comedy|Mystery
0045897;I Confess;1953;Crime|Drama|Thriller
0044079;Strangers on a Train;1951;Crime|Film-Noir|Thriller
0042994;Stage Fright;1950;Film-Noir|Thriller
0120577;54;1998;Drama|Music
0123324;Why Do Fools Fall in Love;1998;Biography|Drama|Music
0096446;Willow;1988;Action|Adventure|Drama|Fantasy|Romance
0094226;The Untouchables;1987;Crime|Drama|Thriller
0120654;Dirty Work;1998;Comedy
0120724;Knock Off;1998;Action|Crime|Thriller
0039694;The Paradine Case;1947;Crime|Drama|Romance|Thriller
0037017;Lifeboat;1944;Drama|War
0036342;Shadow of a Doubt;1943;Thriller
0035279;Saboteur;1942;Thriller|War
0033922;Mr. & Mrs. Smith;1941;Comedy|Romance
0034248;Suspicion;1941;Mystery|Thriller
0031505;Jamaica Inn;1939;Adventure|Crime
0030341;The Lady Vanishes;1938;Mystery|Thriller
0028212;Sabotage;1936;Thriller
0028231;Secret Agent;1936;Mystery|Thriller
0025452;The Man Who Knew Too Much;1934;Crime|Mystery|Thriller
0018328;The Ring;1927;Drama|Romance|Sport
0017075;The Lodger: A Story of the London Fog;1927;Crime|Drama|Mystery|Thriller
0128442;Rounders;1998;Crime|Drama
0123755;Cube;1997;Drama|Mystery|Sci-Fi|Thriller
0124879;Simon Birch;1998;Comedy|Drama|Family
0073817;Swept Away;1974;Adventure|Comedy|Drama
0081207;My Bodyguard;1980;Comedy|Drama|Family
0085346;Class;1983;Comedy|Drama|Romance
0092699;Broadcast News;1987;Comedy|Drama|Romance
0092537;The Allnighter;1987;Comedy|Romance
0096463;Working Girl;1988;Comedy|Drama|Romance
0095593;Married to the Mob;1988;Comedy|Crime|Romance
0098258;Say Anything...;1989;Comedy|Drama|Romance
0100212;My Blue Heaven;1990;Comedy|Crime
0104412;Hero;1992;Comedy|Drama|Romance
0105629;Toys;1992;Adventure|Comedy|Drama|Family|Fantasy
0084938;Young Doctors in Love;1982;Comedy
0084472;Parasite;1982;Horror|Sci-Fi
0087810;No Small Affair;1984;Comedy|Drama|Music|Romance
0086973;Blame It on Rio;1984;Comedy|Romance
0092225;Wisdom;1987;Crime|Drama
0091680;One Crazy Summer;1986;Comedy|Romance
0090583;About Last Night...;1986;Comedy|Drama|Romance
0096073;The Seventh Sign;1988;Drama|Fantasy|Horror|Thriller
0098625;"We're No Angels";1989;Comedy|Crime
0102558;Nothing But Trouble;1991;Comedy
0101523;"The Butcher's Wife";1991;Comedy|Fantasy
0102469;Mortal Thoughts;1991;Mystery|Thriller
0104257;A Few Good Men;1992;Drama|Thriller
0107211;Indecent Proposal;1993;Drama|Romance
0120788;Permanent Midnight;1998;Biography|Drama|Romance
0120776;One True Thing;1998;Drama
0120812;Rush Hour;1998;Action|Comedy|Crime|Thriller
0118736;Six-String Samurai;1998;Action|Adventure|Comedy|Drama|Fantasy|Music|Sci-Fi
0122690;Ronin;1998;Action|Adventure|Crime|Thriller
0146336;Urban Legend;1998;Horror|Mystery
0118863;Clay Pigeons;1998;Comedy|Crime
0119802;Monument Ave.;1998;Crime|Drama|Thriller
0126604;Pecker;1998;Comedy|Drama
0100594;The Sheltering Sky;1990;Adventure|Drama
0080731;The Fiendish Plot of Dr. Fu Manchu;1980;Comedy
0047573;Them!;1954;Horror|Sci-Fi
0084787;The Thing;1982;Horror|Mystery|Sci-Fi
0105151;The Player;1992;Comedy|Crime|Drama|Thriller
0081554;Stardust Memories;1980;Comedy|Drama
0099487;Edward Scissorhands;1990;Drama|Fantasy|Romance
0117276;Overnight Delivery;1998;Comedy|Romance
0120587;Antz;1998;Animation|Adventure|Comedy|Family
0120823;The Impostors;1998;Comedy
0120770;A Night at the Roxbury;1998;Comedy|Music|Romance
0120889;What Dreams May Come;1998;Drama|Fantasy|Romance
0124102;Strangeland;1998;Horror|Thriller
0063462;The Producers;1967;Comedy|Music
0082517;History of the World: Part I;1981;Comedy|History
0104952;My Cousin Vinny;1992;Comedy|Crime
0073440;Nashville;1975;Comedy|Drama|Music
0119577;Love Is the Devil: Study for a Portrait of Francis Bacon;1998;Biography|Drama|Romance
0120701;Holy Man;1998;Comedy|Drama
0122642;One Tough Cop;1998;Action|Crime
0119670;The Mighty;1998;Comedy|Drama
0086837;2010;1984;Adventure|Mystery|Sci-Fi|Thriller
0090830;Children of a Lesser God;1986;Drama|Romance
0080678;The Elephant Man;1980;Biography|Drama
0120603;Beloved;1998;Drama|History|Horror
0144120;Bride of Chucky;1998;Comedy|Horror
0120791;Practical Magic;1998;Comedy|Drama|Fantasy|Romance
0147612;Happiness;1998;Comedy|Drama
0118636;Apt Pupil;1998;Crime|Drama|Thriller
0120789;Pleasantville;1998;Comedy|Drama|Fantasy
0120157;Soldier;1998;Action|Drama|Sci-Fi
0150230;The Cruise;1998;Documentary
0118799;Life Is Beautiful;1997;Comedy|Drama|Romance|War
0124819;Orgazmo;1997;Comedy|Sci-Fi
0100740;Tales from the Darkside: The Movie;1990;Comedy|Fantasy|Horror|Thriller
0120877;Vampires;1998;Action|Horror|Thriller
0120586;American History X;1998;Crime|Drama
0116481;Hands on a Hardbody: The Documentary;1997;Documentary
0120722;Living Out Loud;1998;Comedy|Drama|Romance
0158493;Belly;1998;Crime|Drama
0120684;Gods and Monsters;1998;Biography|Drama
0133952;The Siege;1998;Action|Thriller
0120484;The Waterboy;1998;Comedy|Sport
0127536;Elizabeth;1998;Biography|Drama|History
0120879;Velvet Goldmine;1998;Drama|Music
0130018;I Still Know What You Did Last Summer;1998;Horror|Mystery
0155753;"I'll Be Home for Christmas";1998;Comedy|Family
0119643;Meet Joe Black;1998;Drama|Fantasy|Romance
0116488;Hard Core Logo;1996;Comedy|Drama|Music
0089941;Runaway Train;1985;Action|Adventure|Drama|Thriller
0073747;The Stepford Wives;1975;Horror|Mystery|Sci-Fi|Thriller
0087932;The Pope of Greenwich Village;1984;Action|Comedy|Crime|Drama
0091954;Sid and Nancy;1986;Biography|Drama|Music|Romance
0091538;Mona Lisa;1986;Crime|Drama|Romance
0099750;Heart Condition;1990;Comedy|Crime|Drama|Fantasy
0050783;The Nights of Cabiria;1957;Drama
0085244;The Big Chill;1983;Comedy|Drama
0120660;Enemy of the State;1998;Action|Crime|Mystery|Thriller
0134067;The Rugrats Movie;1998;Animation|Adventure|Comedy|Drama|Family|Musical
0120623;"A Bug's Life";1998;Animation|Adventure|Comedy|Family|Fantasy
0120533;Celebrity;1998;Comedy|Drama
0140888;Central Station;1998;Drama
0120070;Savior;1998;Drama|War
0166396;Waking Ned Devine;1998;Comedy
0154420;The Celebration;1998;Drama
0069089;Pink Flamingos;1972;Comedy|Crime
0045826;Glen or Glenda;1953;Drama
0047034;Godzilla;1954;Drama|Horror|Sci-Fi|Thriller
0087344;Godzilla 1985;1984;Action|Horror|Sci-Fi|Thriller
0056142;King Kong vs. Godzilla;1962;Action|Adventure|Fantasy|Sci-Fi
0024216;King Kong;1933;Adventure|Horror|Sci-Fi
0074751;King Kong;1976;Adventure|Horror
0091344;King Kong Lives;1986;Action|Adventure
0089017;Desperately Seeking Susan;1985;Comedy|Drama
0089087;The Emerald Forest;1985;Action|Adventure|Drama
0089155;Fletch;1985;Comedy|Crime|Mystery
0097366;Fletch Lives;1989;Comedy|Mystery|Crime
0089893;Red Sonja;1985;Action|Adventure|Fantasy
0091159;Gung Ho;1986;Comedy|Drama
0091541;The Money Pit;1986;Comedy
0090264;A View to a Kill;1985;Action|Adventure|Thriller
0089489;Lifeforce;1985;Action|Horror|Mystery|Romance|Sci-Fi|Thriller
0087928;Police Academy;1984;Comedy
0089822;Police Academy 2: Their First Assignment;1985;Comedy
0091777;Police Academy 3: Back in Training;1986;Comedy
0093756;Police Academy 4: Citizens on Patrol;1987;Comedy|Crime
0095882;Police Academy 5: Assignment: Miami Beach;1988;Comedy|Crime
0098105;Police Academy 6: City Under Siege;1989;Comedy|Crime
0120595;Babe: Pig in the City;1998;Adventure|Comedy|Drama|Family|Fantasy
0119304;Home Fries;1998;Comedy|Romance|Drama
0124198;Very Bad Things;1998;Comedy|Crime|Thriller
0119248;Steam: The Turkish Bath;1997;Drama|Romance
0155975;Psycho;1998;Horror|Mystery|Thriller
0147004;Little Voice;1998;Comedy|Drama|Music|Romance
0120324;A Simple Plan;1998;Crime|Drama|Thriller
0141109;Jack Frost;1998;Comedy|Drama|Family|Fantasy
0120844;Star Trek: Insurrection;1998;Action|Adventure|Sci-Fi|Thriller
0120794;The Prince of Egypt;1998;Animation|Adventure|Drama|Family|Fantasy|Musical
0128445;Rushmore;1998;Comedy|Drama
0138097;Shakespeare in Love;1998;Comedy|Drama|History|Romance
0039628;Miracle on 34th Street;1947;Comedy|Drama|Family
0089961;Santa Claus: The Movie;1985;Adventure|Family|Fantasy
0098115;Prancer;1989;Drama|Family|Fantasy
0089767;Pale Rider;1985;Western
0089880;Rambo: First Blood Part II;1985;Action|Adventure|Thriller|War
0083944;First Blood;1982;Action|Adventure
0095956;Rambo III;1988;Action|Adventure|Thriller|War
0089370;The Jewel of the Nile;1985;Action|Adventure|Comedy|Romance
0088011;Romancing the Stone;1984;Action|Adventure|Comedy|Romance
0088933;Cocoon;1985;Comedy|Drama|Sci-Fi
0094890;Cocoon: The Return;1988;Adventure|Comedy|Mystery|Romance|Sci-Fi
0079817;Rocky II;1979;Drama|Sport
0084602;Rocky III;1982;Drama|Sport
0089927;Rocky IV;1985;Drama|Sport
0100507;Rocky V;1990;Drama|Sport
0088930;Clue;1985;Comedy|Crime|Mystery|Thriller
0090357;Young Sherlock Holmes;1985;Adventure|Fantasy|Mystery|Thriller
0092173;Violets Are Blue...;1986;Drama|Romance
0090685;Back to School;1986;Comedy|Romance|Sport
0091188;Heartburn;1986;Comedy|Drama
0091653;Nothing in Common;1986;Comedy|Drama|Romance
0091024;Extremities;1986;Drama|Thriller
0087538;The Karate Kid;1984;Action|Drama|Family|Sport
0091326;The Karate Kid Part II;1986;Action|Family|Romance|Sport
0097647;The Karate Kid Part III;1989;Action|Drama|Family|Sport
0097958;Christmas Vacation;1989;Comedy
0128853;"You've Got Mail";1998;Comedy|Drama|Romance
0120706;The General;1998;Biography|Crime|Drama|Thriller
0120863;The Thin Red Line;1998;Drama|War
0133751;The Faculty;1998;Horror|Sci-Fi
0120751;Mighty Joe Young;1998;Action|Adventure|Family|Fantasy|Thriller
0041650;Mighty Joe Young;1949;Adventure|Drama|Fantasy|Sci-Fi
0129290;Patch Adams;1998;Biography|Comedy|Drama|Romance
0120686;Stepmom;1998;Comedy|Drama
0120633;A Civil Action;1998;Drama
0119336;Hurlyburly;1998;Comedy|Drama
0120857;Tea with Mussolini;1999;Drama|Comedy|War
0118564;Affliction;1997;Drama|Mystery|Thriller
0150915;Hilary and Jackie;1998;Biography|Drama|Music
0145734;Playing by Heart;1998;Comedy|Drama|Romance
0132512;At First Sight;1999;Drama|Romance
0120710;In Dreams;1999;Drama|Fantasy|Thriller
0139699;Varsity Blues;1999;Comedy|Drama|Romance|Sport
0120458;Virus;1999;Action|Horror|Thriller|Sci-Fi
0091225;Howard the Duck;1986;Action|Adventure|Comedy|Romance|Sci-Fi
0093075;The Gate;1987;Fantasy|Horror
0090768;The Boy Who Could Fly;1986;Drama|Fantasy|Romance
0051622;The Fly;1958;Drama|Horror|Sci-Fi
0091064;The Fly;1986;Drama|Horror|Sci-Fi
0097368;The Fly II;1989;Horror|Sci-Fi
0091875;Running Scared;1986;Action|Comedy|Crime|Thriller
0090660;Armed and Dangerous;1986;Action|Comedy|Crime
0072271;The Texas Chain Saw Massacre;1974;Horror
0092076;The Texas Chainsaw Massacre 2;1986;Comedy|Horror
0110978;Texas Chainsaw Massacre: The Next Generation;1994;Comedy|Horror|Thriller
0091877;Ruthless People;1986;Comedy|Crime
0090917;Deadly Friend;1986;Drama|Horror|Sci-Fi|Thriller
0091605;The Name of the Rose;1986;Crime|Drama|Mystery|Thriller
0091306;"Jumpin' Jack Flash";1986;Comedy|Romance|Thriller
0091738;Peggy Sue Got Married;1986;Comedy|Drama|Fantasy|Romance
0090555;Crocodile Dundee;1986;Adventure|Comedy
0092493;Crocodile Dundee II;1988;Action|Adventure|Comedy
0092105;Tough Guys;1986;Comedy
0091991;Soul Man;1986;Comedy|Romance
0090863;The Color of Money;1986;Drama|Sport
0090567;52 Pick-Up;1986;Crime|Drama|Thriller
0091187;Heartbreak Ridge;1986;Drama|War
0091055;Firewalker;1986;Action|Adventure|Comedy
0092086;¡Three Amigos!;1986;Comedy|Western
0151691;My Name Is Joe;1998;Drama|Romance
0149151;Still Crazy;1998;Comedy|Drama|Music
0112922;The Day of the Beast;1995;Action|Comedy|Crime|Horror|Thriller
0160862;"She's All That";1999;Comedy|Romance
0054167;Peeping Tom;1960;Crime|Drama|Horror|Thriller
0120784;Payback;1999;Action|Crime|Drama|Thriller
0145893;Simply Irresistible;1999;Comedy|Drama|Fantasy|Romance
0138987;20 Dates;1998;Biography|Comedy|Romance
0128133;The Harmonists;1997;Biography|Drama|Music
0174852;The Last Days;1998;Documentary|War
0070544;Fantastic Planet;1973;Animation|Sci-Fi
0124298;Blast from the Past;1999;Comedy|Drama|Romance|Sci-Fi
0139462;Message in a Bottle;1999;Drama|Romance
0120764;My Favorite Martian;1999;Comedy|Family|Sci-Fi
